delta,p,corr_p,t,p_t (two),p_t (one)
290,0.0,1e-05,-13.232193461652502,8.761349042568158e-23,4.380674521284079e-23
291,0.0,1e-05,-15.514757560160508,1.4575356212754477e-27,7.287678106377238e-28
292,0.0,1e-05,-16.305780194820684,1.1558848213583246e-29,5.779424106791623e-30
293,0.0,1e-05,-15.807506062471882,3.3075147191285808e-28,1.6537573595642904e-28
294,0.0,1e-05,-14.615273689066688,3.206398725310313e-26,1.6031993626551564e-26
295,0.0,1e-05,-14.615533547375755,2.690744304614245e-26,1.3453721523071225e-26
296,0.0,1e-05,-18.812420583835415,3.7948200491474333e-34,1.8974100245737166e-34
297,0.0,1e-05,-13.43646250288486,5.894195914805242e-24,2.947097957402621e-24
298,0.0,1e-05,-14.206603041140754,1.6106250762881637e-25,8.053125381440819e-26
299,0.0,1e-05,-13.332852674081657,1.3349895122940735e-23,6.674947561470367e-24
300,0.0,1e-05,-14.655187253303378,2.992123784721619e-26,1.4960618923608094e-26
301,0.0,1e-05,-14.4075839476825,6.920410128448012e-26,3.460205064224006e-26
302,0.0,1e-05,-13.505914885929602,8.082464138661937e-24,4.041232069330968e-24
303,0.0,1e-05,-16.151615205273202,3.894411705553373e-29,1.9472058527766865e-29
304,0.0,1e-05,-16.885290576504485,4.1823265859282996e-30,2.0911632929641498e-30
305,0.0,1e-05,-16.404424850043522,7.373461171255162e-30,3.686730585627581e-30
306,0.0,1e-05,-16.02262283883527,4.016567127653635e-29,2.0082835638268175e-29
307,0.0,1e-05,-14.8690764991377,8.02952348193577e-27,4.014761740967885e-27
308,0.0,1e-05,-14.471734602924094,6.513593754147426e-25,3.256796877073713e-25
309,0.0,1e-05,-15.432092213074641,7.021634091120495e-28,3.5108170455602476e-28
310,0.0,1e-05,-16.48725878798045,1.0989034589012172e-29,5.494517294506086e-30
311,0.0,1e-05,-13.921883490786284,8.43529812265568e-25,4.21764906132784e-25
312,0.0,1e-05,-17.93244194470906,1.2201436388235627e-32,6.100718194117814e-33
313,0.0,1e-05,-12.963853811035648,6.846128939120553e-23,3.4230644695602765e-23
314,0.0,1e-05,-14.776775433054118,7.457699446969831e-26,3.7288497234849156e-26
315,0.0,1e-05,-13.246996193962854,1.6469513592362266e-23,8.234756796181133e-24
316,0.0,1e-05,-14.126383529972458,5.758821363373098e-25,2.879410681686549e-25
317,0.0,1e-05,-15.164097341806386,6.0518484346500356e-27,3.0259242173250178e-27
318,0.0,1e-05,-16.693499594172156,6.598367651969993e-30,3.299183825984996e-30
319,0.0,1e-05,-17.025600002258784,5.245532629817255e-31,2.6227663149086277e-31
320,0.0,1e-05,-14.089856384122836,4.0656107589189827e-25,2.0328053794594914e-25
321,0.0,1e-05,-13.248248590773043,1.435783643162893e-23,7.178918215814464e-24
322,0.0,1e-05,-16.709310059065327,2.8701364814126358e-30,1.4350682407063179e-30
323,0.0,1e-05,-17.64268966879985,4.218707012868113e-32,2.1093535064340565e-32
324,0.0,1e-05,-15.596781163093507,1.292641462764193e-27,6.463207313820965e-28
325,0.0,1e-05,-15.250152879791127,1.2776710575690274e-27,6.388355287845137e-28
326,0.0,1e-05,-14.112416185265383,3.0195883866409063e-25,1.5097941933204531e-25
327,0.0,1e-05,-20.018699179925857,4.078741278187279e-36,2.0393706390936394e-36
328,0.0,1e-05,-14.920927438808055,6.1689576075420394e-27,3.0844788037710197e-27
329,0.0,1e-05,-16.270559985536774,1.7192212142801156e-29,8.596106071400578e-30
330,0.0,1e-05,-18.44350647422879,1.2273045867045006e-33,6.136522933522503e-34
331,0.0,1e-05,-16.23378774903627,2.0797586296785858e-29,1.0398793148392929e-29
332,0.0,1e-05,-15.219063725658991,1.661276780869584e-27,8.30638390434792e-28
333,0.0,1e-05,-17.930369015027214,1.1177344803136636e-32,5.588672401568318e-33
334,0.0,1e-05,-16.87036202486739,1.479934668072349e-29,7.399673340361745e-30
335,0.0,1e-05,-17.962482875736193,1.2009978537680742e-32,6.004989268840371e-33
336,0.0,1e-05,-16.49988498146666,8.488470933907821e-30,4.2442354669539105e-30
337,0.0,1e-05,-20.096311570191876,2.978496619266715e-36,1.4892483096333575e-36
338,0.0,1e-05,-20.30032560608394,7.084098393953859e-37,3.5420491969769295e-37
339,0.0,1e-05,-15.921960849820394,1.0821720104931964e-28,5.410860052465982e-29
340,0.0,1e-05,-17.22183697867654,2.2495513568885325e-31,1.1247756784442663e-31
341,0.0,1e-05,-17.12505836972432,3.216114495113187e-31,1.6080572475565936e-31
342,0.0,1e-05,-17.412416701000705,3.2924569104444863e-31,1.6462284552222431e-31
343,0.0,1e-05,-17.042556373615525,4.98941188454656e-31,2.49470594227328e-31
344,0.0,1e-05,-18.259243428138575,3.868607732026605e-32,1.9343038660133026e-32
345,0.0,1e-05,-16.74401025739586,2.3942838633223655e-30,1.1971419316611828e-30
346,0.0,1e-05,-16.816233319932984,1.2878736005079e-30,6.4393680025395e-31
347,0.0,1e-05,-15.595140231144853,5.68841707355921e-28,2.844208536779605e-28
348,0.0,1e-05,-17.85639907682862,3.9028327265835176e-32,1.9514163632917588e-32
349,0.0,1e-05,-17.70706695148448,3.164931123093482e-31,1.582465561546741e-31
350,0.0,1e-05,-17.90973926553094,5.632460413544052e-32,2.816230206772026e-32
351,0.0,1e-05,-17.70156759062542,3.111571513693953e-32,1.5557857568469764e-32
352,0.0,1e-05,-16.25759525365514,9.336829361128067e-29,4.668414680564033e-29
353,0.0,1e-05,-16.81463714975776,1.3101856163903091e-30,6.5509280819515454e-31
354,0.0,1e-05,-14.921102385553933,8.150491334732629e-27,4.0752456673663145e-27
355,0.0,1e-05,-17.743812080493115,2.4448395031305363e-32,1.2224197515652682e-32
356,0.0,1e-05,-19.06999722234547,1.0058658752845703e-34,5.029329376422851e-35
357,0.0,1e-05,-16.061066484217392,3.5267260501306393e-29,1.7633630250653197e-29
358,0.0,1e-05,-14.699734445188055,1.6820965684829673e-26,8.410482842414836e-27
359,0.0,1e-05,-17.24498617394554,5.7355502189680965e-31,2.8677751094840483e-31
360,0.0,1e-05,-17.548487802151453,6.847474350308418e-32,3.423737175154209e-32
361,0.0,1e-05,-21.585933597063065,5.0720715165832044e-39,2.5360357582916022e-39
362,0.0,1e-05,-17.828872793785965,2.921576446725018e-32,1.460788223362509e-32
