dist,p,t,p_t_2,p_t_1,oddsratio,p_f_2,p_f_1,chi2,p_chi_2,p_chi_1,dof,ex
0.4020999999999998,1e-05,4.800705880783943,0.00016119112708620284,8.059556354310142e-05,1.7264290051175297,2.6011312816432224e-05,1.3005656408216112e-05,17.637412693592466,2.6727833284243e-05,1.33639166421215e-05,1,"[[ 222.5  277.5]
 [ 222.5  277.5]]"
0.4021999999999998,0.00083,4.209101499497352,0.0005277008042634901,0.00026385040213174505,1.4977600796416128,0.00186261386896353,0.000931306934481765,9.6658615136876,0.0018772370946388867,0.0009386185473194434,1,"[[ 230.  270.]
 [ 230.  270.]]"
0.40229999999999977,4e-05,3.3214285714285716,0.004948774960456298,0.002474387480228149,1.6675279931093885,9.194070993357077e-05,4.5970354966785385e-05,15.255251807999477,9.391525023002932e-05,4.695762511501466e-05,1,"[[ 211.  289.]
 [ 211.  289.]]"
0.40239999999999976,2e-05,3.9961608590828,0.0008633868597988624,0.0004316934298994312,1.7356918749323813,2.0557441250293174e-05,1.0278720625146587e-05,18.08359786654635,2.1141480217622835e-05,1.0570740108811417e-05,1,"[[ 229.  271.]
 [ 229.  271.]]"
0.40249999999999975,0.00056,3.413967254352789,0.0039636803280799415,0.0019818401640399707,1.5223400835744134,0.0012015026976797882,0.0006007513488398941,10.471014492753623,0.0012126210945869456,0.0006063105472934728,1,"[[ 230.  270.]
 [ 230.  270.]]"
0.40259999999999974,0.00075,2.8003948034654664,0.012260678035876667,0.006130339017938333,1.5106331851495856,0.0014905523345411192,0.0007452761672705596,10.074511083977095,0.001503345086438961,0.0007516725432194805,1,"[[ 228.5  271.5]
 [ 228.5  271.5]]"
0.4026999999999997,0.00015,3.379024348049166,0.003470386262000146,0.001735193131000073,1.5875077303648732,0.0003693081245295265,0.00018465406226476325,12.655826886367947,0.00037439696875027725,0.00018719848437513862,1,"[[ 226.5  273.5]
 [ 226.5  273.5]]"
0.4027999999999997,0.00279,3.4857750379309826,0.0029256273508172373,0.0014628136754086187,1.4275580604411622,0.006282426391425318,0.003141213195712659,7.459134111116489,0.006311535895536418,0.003155767947768209,1,"[[ 227.  273.]
 [ 227.  273.]]"
0.4028999999999997,0.05421,1.5318888191356268,0.1429582651333589,0.07147913256667945,1.2266710187502268,0.12512361515633508,0.06256180757816754,2.351413910082912,0.12516943229147182,0.06258471614573591,1,"[[ 214.5  285.5]
 [ 214.5  285.5]]"
0.4029999999999997,9e-05,3.7052086889366165,0.0017563680105702841,0.0008781840052851421,1.648644124539672,0.00010983976810705206,5.491988405352603e-05,14.92435545715615,0.00011190886401894608,5.595443200947304e-05,1,"[[ 237.  263.]
 [ 237.  263.]]"
0.4030999999999997,0.07529,1.8675952687646449,0.07992313876895098,0.03996156938447549,1.2030295540411708,0.1632588148892527,0.08162940744462635,1.9434707013760897,0.16329218578915605,0.08164609289457803,1,"[[ 234.5  265.5]
 [ 234.5  265.5]]"
0.40319999999999967,0.00131,3.239433148794102,0.004722714991114299,0.0023613574955571497,1.4807692307692308,0.0026770470995683866,0.0013385235497841933,9.00251043296818,0.0026960900287577856,0.0013480450143788928,1,"[[ 216.  284.]
 [ 216.  284.]]"
0.40329999999999966,0.00011,3.080706048387697,0.006919787969532641,0.0034598939847663205,1.5875077303648732,0.0003693081245295265,0.00018465406226476325,12.655826886367947,0.00037439696875027725,0.00018719848437513862,1,"[[ 226.5  273.5]
 [ 226.5  273.5]]"
0.40339999999999965,3e-05,3.7424696428101587,0.0015315390437689047,0.0007657695218844523,1.6790595025889143,6.269551692786879e-05,3.1347758463934396e-05,15.978260869565219,6.407403816060609e-05,3.2037019080303044e-05,1,"[[ 230.  270.]
 [ 230.  270.]]"
0.40349999999999964,1e-05,4.088668488344525,0.0010862368732506183,0.0005431184366253091,1.7667199719599553,1.1275430178588441e-05,5.6377150892942205e-06,19.221142045087525,1.164169084200018e-05,5.82084542100009e-06,1,"[[ 226.  274.]
 [ 226.  274.]]"
0.4035999999999996,0.00311,2.6088570235498065,0.018494505232862887,0.009247252616431443,1.4192504192504192,0.007411517089785961,0.0037057585448929805,7.162608261362114,0.00744388769969572,0.00372194384984786,1,"[[ 219.5  280.5]
 [ 219.5  280.5]]"
0.4036999999999996,0.00054,3.863943756020947,0.001241332735636602,0.000620666367818301,1.5258155196472991,0.0011654337067205486,0.0005827168533602743,10.526784413397872,0.0011765675234301494,0.0005882837617150747,1,"[[ 223.  277.]
 [ 223.  277.]]"
0.4037999999999996,0.00177,2.556432397425776,0.020808522799062056,0.010404261399531028,1.4554004554004554,0.00408522058294866,0.00204261029147433,8.23492094475893,0.004109196225716753,0.0020545981128583767,1,"[[ 218.  282.]
 [ 218.  282.]]"
0.4038999999999996,0.00107,3.6113030105437343,0.0022329817913475476,0.0011164908956737738,1.476691759191213,0.002770586414292067,0.0013852932071460335,8.940279419144906,0.002789500460013154,0.001394750230006577,1,"[[ 223.  277.]
 [ 223.  277.]]"
0.4039999999999996,0.00239,3.1601109742955233,0.007085395321748766,0.003542697660874383,1.4373177842565599,0.005250356703847974,0.002625178351923987,7.7821324490001,0.00527654766228431,0.002638273831142155,1,"[[ 232.5  267.5]
 [ 232.5  267.5]]"
0.40409999999999957,0.03051,1.8733745120481577,0.07762539677787886,0.03881269838893943,1.272212543554007,0.06631863526902798,0.03315931763451399,3.370525337052533,0.06637258762113167,0.033186293810565835,1,"[[ 239.  261.]
 [ 239.  261.]]"
0.40419999999999956,0.0448,2.1457424184453684,0.04939676758480706,0.02469838379240353,1.2469271290605795,0.0966168888408285,0.04830844442041425,2.759645491694528,0.09666965674628589,0.04833482837314294,1,"[[ 214.5  285.5]
 [ 214.5  285.5]]"
0.40429999999999955,0.00211,2.5477043678598723,0.022751586100070213,0.011375793050035107,1.4469056640435247,0.004382858865415878,0.002191429432707939,8.108302902171824,0.0044062960160668446,0.0022031480080334223,1,"[[ 242.  258.]
 [ 242.  258.]]"
0.40439999999999954,0.02765,2.0064508293046956,0.06033066173932759,0.030165330869663796,1.2752495596007047,0.06499412621534756,0.03249706310767378,3.403700765731492,0.06505032192779957,0.032525160963899784,1,"[[ 223.  277.]
 [ 223.  277.]]"
0.4044999999999995,0.00427,3.3436928223359326,0.0036576424810997694,0.0018288212405498847,1.401744719926538,0.009381266174766336,0.004690633087383168,6.742230992604002,0.009415680271853714,0.004707840135926857,1,"[[ 237.  263.]
 [ 237.  263.]]"
0.4045999999999995,0.00493,2.6911375212814788,0.015912365071463753,0.007956182535731876,1.3900304414003044,0.011302401012802454,0.005651200506401227,6.411309550046282,0.011339575411787813,0.005669787705893907,1,"[[ 239.5  260.5]
 [ 239.5  260.5]]"
0.4046999999999995,0.01164,1.668463629527146,0.11286338971409733,0.056431694857048666,1.3371859955416519,0.026270148902394437,0.013135074451197219,4.9348200905589845,0.026320802460419,0.0131604012302095,1,"[[ 229.  271.]
 [ 229.  271.]]"
0.4047999999999995,0.00166,4.191451500692435,0.0009929392887581573,0.0004964696443790787,1.4559873116574147,0.0040655006891649,0.00203275034458245,8.24363713341258,0.004089510301302509,0.0020447551506512546,1,"[[ 217.  283.]
 [ 217.  283.]]"
0.4048999999999995,0.05966,1.3231403100624075,0.2046414174272876,0.1023207087136438,1.2237977584416515,0.12730459762362067,0.06365229881181034,2.324539632190031,0.12734789145743786,0.06367394572871893,1,"[[ 226.5  273.5]
 [ 226.5  273.5]]"
0.40499999999999947,4e-05,3.3552645483024874,0.004053424184350534,0.002026712092175267,1.6704124632869366,7.808029240511416e-05,3.904014620255708e-05,15.564328373317139,7.974498485778056e-05,3.987249242889028e-05,1,"[[ 222.5  277.5]
 [ 222.5  277.5]]"
0.40509999999999946,0.48665,0.0450783918680724,0.9645418983790808,0.4822709491895404,1.0080814611281719,1.0,0.5,0.0,1.0,0.5,1,"[[ 230.5  269.5]
 [ 230.5  269.5]]"
0.40519999999999945,7e-05,3.5717942669916307,0.002179849852460711,0.0010899249262303556,1.6424027970849657,0.00013303728128402843,6.651864064201421e-05,14.563637025619865,0.00013550435959437446,6.775217979718723e-05,1,"[[ 223.5  276.5]
 [ 223.5  276.5]]"
0.40529999999999944,0.14499,1.2908290320590112,0.21462199354809786,0.10731099677404893,1.1482644339787198,0.3076993049782386,0.1538496524891193,1.0405192841552489,0.3077007309117523,0.15385036545587616,1,"[[ 218.5  281.5]
 [ 218.5  281.5]]"
0.4053999999999994,9e-05,5.911468053322672,1.3779844339453223e-05,6.889922169726611e-06,1.6570998579816436,0.00010139991735102714,5.069995867551357e-05,15.073076673796098,0.00010342798490519052,5.171399245259526e-05,1,"[[ 222.  278.]
 [ 222.  278.]]"
0.4054999999999994,0.00139,3.2826223901170146,0.005198010138535924,0.002599005069267962,1.468949553001277,0.003288296131865348,0.001644148065932674,8.628317681934766,0.003309770914321076,0.001654885457160538,1,"[[ 215.5  284.5]
 [ 215.5  284.5]]"
0.4055999999999994,0.06002,1.5594571538795092,0.136298987752178,0.068149493876089,1.2229594748858448,0.1279498768830966,0.0639749384415483,2.3166861734860094,0.12799244005040067,0.06399622002520033,1,"[[ 231.5  268.5]
 [ 231.5  268.5]]"
