dist,p,t,p_t_2,p_t_1
0.5610000000000002,1e-05,-7.5321986571457815,2.5387597745764797e-11,1.2693798872882398e-11
0.5610000000000002,1e-05,-7.5321986571457815,2.5387597745764797e-11,1.2693798872882398e-11
0.5620000000000002,1e-05,-5.876995183426501,5.958607000261623e-08,2.9793035001308115e-08
0.5620000000000002,1e-05,-5.876995183426501,5.958607000261623e-08,2.9793035001308115e-08
0.5630000000000002,1e-05,-7.121564584434049,1.8206704557861198e-10,9.103352278930599e-11
0.5630000000000002,1e-05,-7.121564584434049,1.8206704557861198e-10,9.103352278930599e-11
0.5640000000000002,1e-05,-4.932643108341157,3.414039888624288e-06,1.707019944312144e-06
0.5640000000000002,1e-05,-4.932643108341157,3.414039888624288e-06,1.707019944312144e-06
0.5650000000000002,1e-05,-6.196725688731308,1.5423367699289467e-08,7.711683849644733e-09
0.5650000000000002,1e-05,-6.196725688731308,1.5423367699289467e-08,7.711683849644733e-09
0.5660000000000002,1e-05,-8.044266173787992,2.2012964922895635e-12,1.1006482461447817e-12
0.5660000000000002,1e-05,-8.044266173787992,2.2012964922895635e-12,1.1006482461447817e-12
0.5670000000000002,1e-05,-5.1285897312677555,1.523683322443712e-06,7.61841661221856e-07
0.5670000000000002,1e-05,-5.1285897312677555,1.523683322443712e-06,7.61841661221856e-07
0.5680000000000002,1e-05,-7.974227630279282,3.2914050542481237e-12,1.6457025271240619e-12
0.5680000000000002,1e-05,-7.974227630279282,3.2914050542481237e-12,1.6457025271240619e-12
0.5690000000000002,1e-05,-6.682603078744524,1.6679799553005542e-09,8.339899776502771e-10
0.5690000000000002,1e-05,-6.682603078744524,1.6679799553005542e-09,8.339899776502771e-10
0.5700000000000002,1e-05,-7.569896606335427,2.529171729983189e-11,1.2645858649915944e-11
0.5700000000000002,1e-05,-7.569896606335427,2.529171729983189e-11,1.2645858649915944e-11
0.5710000000000002,1e-05,-5.384634327420151,4.986691249632259e-07,2.4933456248161293e-07
0.5710000000000002,1e-05,-5.384634327420151,4.986691249632259e-07,2.4933456248161293e-07
0.5720000000000002,1e-05,-6.760769951412132,1.0658287099576979e-09,5.329143549788489e-10
0.5720000000000002,1e-05,-6.760769951412132,1.0658287099576979e-09,5.329143549788489e-10
0.5730000000000002,1e-05,-10.344584294121425,2.2072070180248992e-17,1.1036035090124496e-17
0.5730000000000002,1e-05,-10.344584294121425,2.2072070180248992e-17,1.1036035090124496e-17
0.5740000000000002,1e-05,-7.448410828022413,3.900025216490805e-11,1.9500126082454025e-11
0.5740000000000002,1e-05,-7.448410828022413,3.900025216490805e-11,1.9500126082454025e-11
0.5750000000000002,1e-05,-6.378805362138364,7.51311409589809e-09,3.756557047949045e-09
0.5750000000000002,1e-05,-6.378805362138364,7.51311409589809e-09,3.756557047949045e-09
0.5760000000000002,1e-05,-9.868767469663617,2.6155598847326107e-16,1.3077799423663054e-16
0.5760000000000002,1e-05,-9.868767469663617,2.6155598847326107e-16,1.3077799423663054e-16
0.5770000000000002,1e-05,-6.440515805400629,4.994302513510421e-09,2.4971512567552104e-09
0.5770000000000002,1e-05,-6.440515805400629,4.994302513510421e-09,2.4971512567552104e-09
0.5780000000000002,1e-05,-6.740704694078666,1.1941589391120818e-09,5.970794695560409e-10
0.5780000000000002,1e-05,-6.740704694078666,1.1941589391120818e-09,5.970794695560409e-10
0.5790000000000002,1e-05,-9.25193717841315,5.263439686077743e-15,2.6317198430388714e-15
0.5790000000000002,1e-05,-9.25193717841315,5.263439686077743e-15,2.6317198430388714e-15
0.5800000000000002,1e-05,-7.972803559668698,2.9049465251510235e-12,1.4524732625755118e-12
0.5800000000000002,1e-05,-7.972803559668698,2.9049465251510235e-12,1.4524732625755118e-12
0.5810000000000002,1e-05,-8.336972896496315,5.29649535208034e-13,2.64824767604017e-13
0.5810000000000002,1e-05,-8.336972896496315,5.29649535208034e-13,2.64824767604017e-13
0.5820000000000002,1e-05,-9.382731899191562,2.651800584852179e-15,1.3259002924260895e-15
0.5820000000000002,1e-05,-9.382731899191562,2.651800584852179e-15,1.3259002924260895e-15
0.5830000000000002,1e-05,-8.937629106742344,2.4436308665222486e-14,1.2218154332611243e-14
0.5830000000000002,1e-05,-8.937629106742344,2.4436308665222486e-14,1.2218154332611243e-14
0.5840000000000002,1e-05,-7.965117364430728,3.058057873016512e-12,1.529028936508256e-12
0.5840000000000002,1e-05,-7.965117364430728,3.058057873016512e-12,1.529028936508256e-12
0.5850000000000002,1e-05,-9.25968428528467,4.9045701381547564e-15,2.4522850690773782e-15
0.5850000000000002,1e-05,-9.25968428528467,4.9045701381547564e-15,2.4522850690773782e-15
0.5860000000000002,1e-05,-10.163634327461308,1.0400511765304468e-16,5.200255882652234e-17
0.5860000000000002,1e-05,-10.163634327461308,1.0400511765304468e-16,5.200255882652234e-17
0.5870000000000002,1e-05,-9.598050454915338,9.376565283909894e-16,4.688282641954947e-16
0.5870000000000002,1e-05,-9.598050454915338,9.376565283909894e-16,4.688282641954947e-16
0.5880000000000002,1e-05,-7.775746063692812,7.649840115368927e-12,3.824920057684464e-12
0.5880000000000002,1e-05,-7.775746063692812,7.649840115368927e-12,3.824920057684464e-12
0.5890000000000002,1e-05,-9.555046413176138,1.2649861451984226e-15,6.324930725992113e-16
0.5890000000000002,1e-05,-9.555046413176138,1.2649861451984226e-15,6.324930725992113e-16
0.5900000000000002,1e-05,-10.119669161796377,7.658013489317436e-17,3.829006744658718e-17
0.5900000000000002,1e-05,-10.119669161796377,7.658013489317436e-17,3.829006744658718e-17
0.5910000000000002,1e-05,-9.06959264408351,1.6131984645702413e-14,8.065992322851206e-15
0.5910000000000002,1e-05,-9.06959264408351,1.6131984645702413e-14,8.065992322851206e-15
0.5920000000000002,1e-05,-9.490166149935039,1.599351904012001e-15,7.996759520060005e-16
0.5920000000000002,1e-05,-9.490166149935039,1.599351904012001e-15,7.996759520060005e-16
0.5930000000000002,1e-05,-11.136427422404802,6.928182332425973e-19,3.4640911662129866e-19
0.5930000000000002,1e-05,-11.136427422404802,6.928182332425973e-19,3.4640911662129866e-19
0.5940000000000002,1e-05,-10.023633370933966,1.2381273133380194e-16,6.190636566690097e-17
0.5940000000000002,1e-05,-10.023633370933966,1.2381273133380194e-16,6.190636566690097e-17
0.5950000000000002,1e-05,-6.875648101216914,6.098272618595006e-10,3.049136309297503e-10
0.5950000000000002,1e-05,-6.875648101216914,6.098272618595006e-10,3.049136309297503e-10
0.5960000000000002,1e-05,-9.97446731340103,3.1504207105792135e-16,1.5752103552896068e-16
0.5960000000000002,1e-05,-9.97446731340103,3.1504207105792135e-16,1.5752103552896068e-16
0.5970000000000002,1e-05,-8.294511304874998,8.048373372989043e-13,4.0241866864945217e-13
0.5970000000000002,1e-05,-8.294511304874998,8.048373372989043e-13,4.0241866864945217e-13
0.5980000000000002,1e-05,-8.692024011457502,1.1312918120353542e-13,5.656459060176771e-14
0.5980000000000002,1e-05,-8.692024011457502,1.1312918120353542e-13,5.656459060176771e-14
0.5990000000000002,1e-05,-8.274104570913458,2.1915034349958222e-12,1.0957517174979111e-12
0.5990000000000002,1e-05,-8.274104570913458,2.1915034349958222e-12,1.0957517174979111e-12
